0	11.352000	2.247459	2.247454
1	11.354401	2.247618	2.247612
2	11.356802	2.247777	2.247771
3	11.359203	2.247936	2.247929
4	11.361604	2.248095	2.248088
5	11.364005	2.248254	2.248246
6	11.366406	2.248413	2.248404
7	11.368807	2.248572	2.248563
8	11.371208	2.248731	2.248721
9	11.373609	2.248890	2.248879
